id,name,state_id,id_ruling_ethnicity,id_ruling_language,id_ruling_religion,government,territories,start,end,policies,note
mysore_kingdom,Mysore Kingdom,,dravidian_cluster,kannada,hinduism,monarchy,deccan,1399,1799,,"South Indian kingdom in modern Karnataka. The Wodeyar dynasty ruled until Hyder Ali's usurpation (1761). Hyder Ali and his son Tipu Sultan modernised the army with iron-cased rockets and French-trained infantry. Tipu Sultan died at the Fourth Anglo-Mysore War (1799); the Wodeyars were restored as British vassals."
tibetan_empire,Tibetan Empire,,tibetan,old_tibetan,buddhism,imperial_monarchy,central_asian_steppe,618,842,,"Founded by Songtsen Gampo who unified the Tibetan plateau. Adopted Buddhism and created the Tibetan script. Trisong Detsen expanded the empire to its greatest extent — sacking the Tang capital Chang'an in 763 CE. One of the most powerful empires of 7th–9th century Asia. Collapsed after the assassination of Lang Darma (842), fragmenting Tibet for four centuries."
western_xia,Western Xia (Tangut Empire),,central_asian_steppe_bloc,tangut,buddhism,imperial_monarchy,central_asian_steppe,1038,1227,,"Tangut empire in northwestern China. Controlled the Hexi Corridor and Silk Road trade. Developed a unique script modelled on Chinese characters. Resisted both the Song and Liao dynasties. Utterly destroyed by Genghis Khan's final campaign (1227) — the Mongols annihilated the Tangut state so thoroughly that it nearly vanished from historical memory."
chera_dynasty,Chera Dynasty,,dravidian_cluster,tamil,hinduism,monarchy,deccan,-300,1102,,"One of the three crowned Tamil kings of the Sangam period alongside the Cholas and Pandyas. Controlled Kerala and western Tamil Nadu. The later Chera Perumals of Mahodayapuram (9th-12th c.) patronised both Hinduism and Buddhism."
vakataka_dynasty,Vakataka Dynasty,,indo_aryan_cluster,classical_sanskrit,hinduism,monarchy,deccan,250,500,,"Major Deccan dynasty allied by marriage with the Gupta Empire. Pravarasena II commissioned the Ajanta cave paintings — among the greatest masterworks of Buddhist art. Controlled the Vidarbha region of central India."
kadamba_dynasty,Kadamba Dynasty,,dravidian_cluster,kannada,hinduism,monarchy,deccan,345,525,,"First indigenous dynasty to rule Karnataka. Founded by Mayurasharma. Established Banavasi as capital. Pioneered the use of Kannada as an administrative language. Later became feudatories of the Chalukyas."
sena_dynasty,Sena Dynasty,,indo_aryan_cluster,classical_sanskrit,hinduism,monarchy,ganges_plain,1070,1230,,"Last major Hindu dynasty of Bengal. Patronised Sanskrit literature and codified Hindu caste law (Dayabhaga system). Lakshmana Sena's court included the great poet Jayadeva (Gita Govinda). Collapsed under Bakhtiyar Khalji's Muslim invasion (1203–1204)."
yadava_dynasty,Yadava Dynasty (Devagiri),,indo_aryan_cluster,classical_sanskrit,hinduism,monarchy,deccan,850,1317,,"Major Deccan dynasty ruling from Devagiri (Daulatabad). Patrons of Marathi literature — the saint-poet Dnyaneshwar wrote under their rule. Conquered by Alauddin Khalji's Delhi Sultanate general Malik Kafur (1307–1317)."
gajapati_dynasty,Gajapati Dynasty (Odisha),,indo_aryan_cluster,classical_sanskrit,hinduism,monarchy,ganges_plain,1078,1541,,"Eastern Indian dynasty ruling from Cuttack. Kapilendra Deva expanded the kingdom to its greatest extent. Patrons of the Jagannath temple at Puri. The title 'Gajapati' (Lord of Elephants) was one of the four traditional Indian royal titles."
malwa_sultanate,Malwa Sultanate,,turkic_cluster,new_persian_farsi,sunni_islam,sultanate,ganges_plain,1392,1562,,"Independent sultanate in central India. Hoshang Shah built the Jama Masjid of Mandu — one of the finest examples of Afghan architecture in India. The kingdom was a centre of Indo-Islamic cultural synthesis. Conquered by the Mughals."
gujarat_sultanate,Gujarat Sultanate,,turkic_cluster,new_persian_farsi,sunni_islam,sultanate,indus_valley,1407,1573,,"Wealthy sultanate controlling Gujarat's lucrative Indian Ocean trade. Ahmad Shah I founded Ahmedabad (1411). Mahmud Begada fortified the coast against Portuguese encroachment. Annexed by the Mughal emperor Akbar."
jaunpur_sultanate,Jaunpur Sultanate,,turkic_cluster,new_persian_farsi,sunni_islam,sultanate,ganges_plain,1394,1479,,"Known as the 'Shiraz of India' for its cultural achievements. The Sharqi dynasty patronised architecture (Atala Mosque) and Islamic scholarship. Conquered by the Lodi Sultans of Delhi."
madurai_sultanate,Madurai Sultanate,,turkic_cluster,new_persian_farsi,sunni_islam,sultanate,deccan,1335,1378,,"Short-lived sultanate established after the Delhi Sultanate's Tughluq governors declared independence. Destroyed by the rising Vijayanagara Empire under Kumara Kampana — celebrated in the Tamil epic Madhuravijayam."
hyderabad_state,Nizam of Hyderabad,,turkic_cluster,new_persian_farsi,sunni_islam,monarchy,deccan,1724,1948,,"Founded by Asaf Jah I (Nizam-ul-Mulk) after the Mughal Empire's decline. The richest princely state in British India. The Nizam was reputedly the wealthiest man in the world in the 1930s. Integrated into India by military action (Operation Polo) in 1948."
kamarupa_kingdom,Kamarupa Kingdom,,indo_aryan_cluster,classical_sanskrit,hinduism,monarchy,ganges_plain,350,1140,,"Ancient kingdom in Assam and northeastern India. Bhaskaravarman was an ally of Harsha. Xuanzang visited and described it as a prosperous Buddhist centre. The kingdom's Pragjyotishpura (Guwahati) was a renowned centre of Tantric learning."
mitanni_empire,Mitanni Empire,,hurrian,hurrian,mesopotamian_religion,imperial_monarchy,mesopotamia|levant,-1500,-1300,,"Hurrian-speaking empire in northern Mesopotamia. The ruling elite used Indo-Aryan names and worshipped Vedic deities (Mitra, Varuna, Indra) — evidence of early Indo-Aryan migration. Major rival of Egypt and the Hittites. Destroyed by the Assyrians."
hasmonean_dynasty,Hasmonean Dynasty,,hebrew,hebrew,judaism,theocratic_monarchy,levant,-140,-37,,"Jewish priestly dynasty that won independence from the Seleucids through the Maccabean Revolt (167–160 BCE). Established the last independent Jewish state before modern Israel. Internal civil war invited Roman intervention (63 BCE) leading to eventual replacement by the Herodian dynasty."
palmyrene_empire,Palmyrene Empire,,semitic_cluster,aramaic,ancient_near_eastern_religion,monarchy,levant,260,273,,"Queen Zenobia's breakaway empire that briefly controlled Syria, Egypt, and much of Anatolia. Palmyra was a fabulously wealthy caravan city linking Rome and Persia. Defeated by the Roman Emperor Aurelian (272–273). Zenobia was paraded in golden chains through Rome."
tulunid_dynasty,Tulunid Dynasty,,turkic_cluster,classical_arabic,sunni_islam,emirate,egypt|levant,868,905,,"First independent Muslim dynasty in Egypt. Founded by Ahmad ibn Tulun, a Turkic slave-soldier of the Abbasid caliphate. Built the Mosque of Ibn Tulun in Cairo — one of the oldest intact mosques in Egypt. Controlled Egypt and Syria."
ikhshidid_dynasty,Ikhshidid Dynasty,,turkic_cluster,classical_arabic,sunni_islam,emirate,egypt|levant,935,969,,"Short-lived Turkic dynasty ruling Egypt and Syria. The regent Kafur (an Ethiopian eunuch) was the effective ruler and one of the most powerful Black rulers in medieval Islamic history. Overthrown by the Fatimid invasion from North Africa."
zangid_atabegate,Zangid Atabegate,,turkic_cluster,classical_arabic,sunni_islam,military_emirate,mesopotamia|levant,1127,1250,,"Turkic dynasty founded by Imad ad-Din Zengi. His son Nur ad-Din unified Muslim Syria and launched the counter-crusade. Nur ad-Din's general Saladin eventually founded the Ayyubid dynasty. The Zangids initiated the ideological framework for reconquering Crusader states."
buyid_dynasty,Buyid Dynasty,,persian,new_persian_farsi,shia,monarchy,mesopotamia|iran_plateau,934,1062,,"Daylamite (Iranian) dynasty that conquered Baghdad and reduced the Abbasid caliph to a figurehead. The first major Shia dynasty. Patronised Persian literature and science — the philosopher Avicenna served Buyid courts. Overthrown by the Seljuk Turks."
jalayirid_sultanate,Jalayirid Sultanate,,mongol,new_persian_farsi,sunni_islam,sultanate,mesopotamia|iran_plateau,1335,1432,,"Mongol successor state in Iraq and western Iran after the Il-Khanate's collapse. Ahmad Jalayir patronised Persian miniature painting — the Baghdad school flourished under his rule. Destroyed by Timur's invasions and Turkmen tribal pressure."
lakhmid_kingdom,Lakhmid Kingdom,,arab,old_arabic,christianity,tribal_monarchy,mesopotamia,300,602,,"Arab client kingdom of the Sassanid Empire based at al-Hira (Iraq). Predominantly Nestorian Christian. A buffer state and cultural bridge between Persia and Arabia. The Lakhmid court patronised pre-Islamic Arabic poetry. Abolished by the Sassanid Khosrow II."
kingdom_of_saba,Kingdom of Saba (Sheba),,semitic_cluster,old_south_arabian,south_arabian_religion,monarchy,arabia,-1200,-275,,"Ancient South Arabian kingdom — the Biblical Queen of Sheba's realm. Controlled the lucrative frankincense and myrrh trade. Built the Great Dam of Ma'rib, one of the engineering wonders of the ancient world. The dam's final collapse (c.570 CE) is mentioned in the Quran."
himyarite_kingdom,Himyarite Kingdom,,semitic_cluster,old_south_arabian,judaism,monarchy,arabia,-110,525,,"Last great pre-Islamic South Arabian kingdom. Uniquely adopted Judaism as state religion under King Dhu Nuwas. His persecution of Christians at Najran (523 CE) provoked an Ethiopian (Aksumite) invasion that ended Himyarite rule and paved the way for Islam."
state_of_israel,State of Israel,,hebrew,hebrew,judaism,democratic_republic,levant,1948,,,"Founded on May 14, 1948 following the UN Partition Plan and the end of the British Mandate. Wars with Arab neighbours (1948, 1967, 1973) expanded its territory. The Israeli-Palestinian conflict remains one of the world's most intractable disputes. A technologically advanced democracy with compulsory military service."
kingdom_of_jordan,Hashemite Kingdom of Jordan,,arab,arabic,sunni_islam,constitutional_monarchy,levant,1946,,,"Founded as Transjordan under the Hashemite Emir Abdullah I (British mandate from 1921). Gained independence in 1946. Lost the West Bank to Israel in 1967. Absorbed large Palestinian refugee populations. The Hashemite dynasty traces descent from the Prophet Muhammad."
numidia,Kingdom of Numidia,,berber_amazigh_cluster,berber,ancient_near_eastern_religion,monarchy,north_africa,-202,-46,,"Berber kingdom in North Africa (modern Algeria). Massinissa unified Numidia as a Roman ally against Carthage. His descendant Jugurtha fought the Jugurthine War against Rome (112–106 BCE). Julius Caesar annexed Numidia after defeating the Pompeians at Thapsus (46 BCE)."
idrisid_dynasty,Idrisid Dynasty,,berber_amazigh_cluster,classical_arabic,sunni_islam,emirate,north_africa,788,974,,"Founded by Idris I, a descendant of Ali ibn Abi Talib who fled the Abbasid massacre. The first Muslim dynasty of Morocco. Founded the city of Fez (808), which became one of the great centres of Islamic learning. Introduced Islam deeply into Berber North Africa."
marinid_dynasty,Marinid Dynasty,,berber_amazigh_cluster,classical_arabic,sunni_islam,sultanate,north_africa,1244,1465,,"Zenata Berber dynasty that replaced the Almohads in Morocco. Built the famous Bou Inania Madrasa in Fez. Attempted to reconquer al-Andalus but defeated at the Battle of Rio Salado (1340). Their decline opened Morocco to Portuguese coastal incursions."
saadian_dynasty,Saadian Dynasty,,berber_amazigh_cluster,classical_arabic,sunni_islam,sultanate,north_africa,1549,1659,,"Arab-descended Sharifs who expelled the Portuguese from Morocco. Ahmad al-Mansur's conquest of the Songhai Empire (1591) brought trans-Saharan gold wealth. Built the magnificent El Badi Palace in Marrakesh. The dynasty's collapse led to a prolonged civil war."
alawite_dynasty,Alawite Dynasty (Morocco),,berber_amazigh_cluster,classical_arabic,sunni_islam,monarchy,north_africa,1631,,,"Ruling dynasty of Morocco since the 17th century — one of the world's longest-reigning dynasties. Moulay Ismail (r.1672–1727) built a formidable army and made Meknes a rival to Versailles. The current King Mohammed VI traces direct descent. Morocco is one of only three kingdoms remaining in Africa."
aghlabid_dynasty,Aghlabid Dynasty,,arab,classical_arabic,sunni_islam,emirate,north_africa,800,909,,"Abbasid governors who became de facto independent in Ifriqiya (Tunisia). Conquered Sicily (827–902), bringing Islam to southern Europe. Built the Great Mosque of Kairouan. Overthrown by the Fatimid Shia revolution."
zirid_dynasty,Zirid Dynasty,,berber_amazigh_cluster,classical_arabic,sunni_islam,emirate,north_africa,972,1148,,"Sanhaja Berber dynasty ruling Ifriqiya as Fatimid vassals, then independently. Their break from the Fatimids provoked the devastating Banu Hilal Arab invasion (1057) — one of the most destructive events in North African history, turning agricultural land to pasture."
hafsid_dynasty,Hafsid Dynasty,,berber_amazigh_cluster,classical_arabic,sunni_islam,sultanate,north_africa,1229,1574,,"Almohad governors who became independent rulers of Ifriqiya (Tunisia and eastern Algeria). At one point recognised as caliph by Mecca. Tunis became a major Mediterranean trading city. Conquered by the Ottoman corsair Hayreddin Barbarossa."
rustamid_dynasty,Rustamid Dynasty,,persian,classical_arabic,ibadi_islam,imamate,north_africa,776,909,,"Ibadi Muslim dynasty in central Algeria (Tahert). One of the few Ibadi states in history. A haven of religious tolerance where Ibadi, Sunni, Shia, Christian, and Jewish communities coexisted. Destroyed by the Fatimid conquest."
funj_sultanate,Funj Sultanate,,nubian,classical_arabic,sunni_islam,sultanate,nubia,1504,1821,,"Major sultanate of the Nile Valley (modern Sudan). Founded by the Funj people at Sennar. An alliance with the Abdallabi Arabs created a vast state. The sultanate Islamised much of the upper Nile region. Conquered by Muhammad Ali's Egyptian forces."
darfur_sultanate,Darfur Sultanate,,cushitic_cluster,classical_arabic,sunni_islam,sultanate,nubia,1603,1916,,"Fur dynasty controlling western Sudan. The Keira dynasty built a powerful state based on trans-Saharan trade. Ahmad Bukr introduced Islam. Conquered by the British-Egyptian Mahdist War aftermath but briefly revived (1898–1916). Its legacy shapes Darfur's political identity today."
makuria_kingdom,Kingdom of Makuria,,nubian,old_nubian,coptic_orthodox,monarchy,nubia,340,1364,,"Christian Nubian kingdom centred on Dongola. Defeated an Arab invasion at the Battle of Dongola (652), forcing the Baqt treaty — one of the longest-lasting peace agreements in history (~600 years). The Faras Cathedral murals are masterworks of medieval Christian art."
mahdist_state,Mahdist State,,arab,classical_arabic,sunni_islam,theocratic_state,nubia,1885,1898,,"Founded by Muhammad Ahmad (the Mahdi) who proclaimed a religious revolution against Egyptian-Ottoman rule. The siege and fall of Khartoum (1885), killing General Gordon, shocked the British Empire. Destroyed by Kitchener's Anglo-Egyptian force at Omdurman (1898)."
zagwe_dynasty,Zagwe Dynasty,,cushitic_cluster,geez,ethiopian_tewahido_church,monarchy,nubia,900,1270,,"Ethiopian dynasty ruling from Roha (now Lalibela). King Lalibela commissioned the eleven rock-hewn churches of Lalibela — carved from solid volcanic rock, they are among the most remarkable architectural achievements in Africa. Overthrown by the Solomonic restoration."
solomonic_dynasty,Ethiopian Empire (Solomonic),,amhara,geez,ethiopian_tewahido_church,imperial_monarchy,nubia,1270,1974,,"Claimed descent from King Solomon and the Queen of Sheba. The longest-ruling dynasty in world history. Emperor Menelik II defeated Italy at Adwa (1896) — the most decisive African victory over a European power. Haile Selassie modernised Ethiopia and inspired the Rastafari movement. Ended by the Derg communist revolution."
adal_sultanate,Adal Sultanate,,somali,classical_arabic,sunni_islam,sultanate,arabia,1415,1577,,"Muslim sultanate in the Horn of Africa. Imam Ahmad ibn Ibrahim al-Ghazi ('Ahmad Gran') conquered most of Ethiopia in a devastating jihad (1529–1543), nearly destroying the Solomonic dynasty. Portuguese intervention and Ethiopian resistance eventually reversed the conquest."
ifat_sultanate,Ifat Sultanate,,somali,classical_arabic,sunni_islam,sultanate,arabia,1285,1415,,"Medieval Muslim sultanate on the Ethiopian coast. Fought prolonged wars with the Solomonic Ethiopian Empire. The Walashma dynasty ruled both Ifat and its successor state Adal. A crucial link in Indian Ocean trade networks."
ajuran_sultanate,Ajuran Sultanate,,somali,somali,sunni_islam,sultanate,arabia,1300,1700,,"Somali sultanate controlling the Indian Ocean coast. A hydraulic empire that built sophisticated water engineering systems. Controlled Mogadishu, then one of the wealthiest cities in Africa. Traded extensively with Ming China, Mughal India, and Mamluk Egypt."
second_bulgarian_empire,Second Bulgarian Empire,,south_slavic,old_church_slavonic,eastern_orthodox,monarchy,balkans,1185,1396,,"Restored Bulgarian state after the Asen brothers' rebellion against Byzantium. Tsar Kaloyan defeated the Latin Emperor Baldwin I at Adrianople (1205). Ivan Asen II (r.1218–1241) dominated the Balkans. Fragmented in the 14th century and conquered by the Ottomans."
serbian_despotate,Serbian Despotate,,serbian,serbian,eastern_orthodox,despotate,balkans,1402,1459,,"Last medieval Serbian state, ruled by the Lazarevic and Brankovic dynasties after the Ottoman defeat at Ankara (1402) gave a reprieve. Stefan Lazarevic made Belgrade the capital. Gradually reduced by Ottoman expansion until the fall of Smederevo (1459)."
bosnian_kingdom,Bosnian Kingdom,,south_slavic,old_church_slavonic,roman_catholicism,monarchy,balkans,1377,1463,,"Tvrtko I crowned himself King of Bosnia and Serbia (1377). The Bosnian Church (a disputed Christian sect) was unique to the region. Fell to the Ottoman Sultan Mehmed II (1463). Many Bosnian nobles converted to Islam — the origin of the Bosniak Muslim community."
croatian_kingdom,Croatian Kingdom,,croatian,croatian,roman_catholicism,monarchy,balkans,925,1102,,"Tomislav was the first Croatian king (925). The kingdom reached its peak under Petar Kresimir IV. After a succession crisis, Croatia entered a personal union with Hungary (1102) that lasted until 1918. The Pacta Conventa defined Croatian autonomy within the union."
dacian_kingdom,Dacian Kingdom,,thracian,dacian,ancient_near_eastern_religion,monarchy,balkans,-82,106,,"Powerful kingdom in modern Romania. Burebista briefly united all Dacian tribes (82–44 BCE). Decebalus fought two major wars against Trajan (101–106 CE). Trajan's conquest and the subsequent Roman colonisation of Dacia is the origin myth of the Romanian people."
principality_of_wallachia,Principality of Wallachia,,romanian,romanian,eastern_orthodox,principality,balkans,1290,1859,,"Romanian principality between the Carpathians and the Danube. Mircea the Elder (r.1386–1418) and Vlad III ('the Impaler' / Dracula, r.1456–1462) resisted Ottoman expansion. Wallachia was an Ottoman vassal for most of its history. United with Moldavia to form Romania (1859)."
principality_of_moldavia,Principality of Moldavia,,romanian,romanian,eastern_orthodox,principality,balkans,1346,1859,,"Romanian principality east of the Carpathians. Stephen the Great (r.1457–1504) defeated the Ottomans, Hungarians, and Poles — Pope Sixtus IV called him 'Athlete of Christ'. Moldavia was an Ottoman vassal from 1538. United with Wallachia to form Romania (1859)."
kingdom_of_romania,Kingdom of Romania,,romanian,romanian,eastern_orthodox,constitutional_monarchy,balkans,1881,1947,,"Created from the union of Wallachia and Moldavia. Gained independence from the Ottoman Empire in 1877. Doubled in size after World War I by acquiring Transylvania, Bessarabia, and Bukovina. Ion Antonescu's alliance with Nazi Germany led to participation in the Holocaust. Communist takeover forced King Michael's abdication (1947)."
kingdom_of_greece,Kingdom of Greece,,modern_greek,modern_greek,eastern_orthodox,constitutional_monarchy,balkans,1832,1973,,"Established after the Greek War of Independence (1821–1829). The Megali Idea drove territorial expansion through the Balkan Wars and WWI. Oscillated between monarchy and republic. The military junta (1967–1974) was the final crisis; a referendum abolished the monarchy in 1974."
cossack_hetmanate,Cossack Hetmanate,,east_slavic,old_east_slavic,eastern_orthodox,military_republic,pontic_steppe,1649,1764,,"Ukrainian Cossack state founded by Bohdan Khmelnytsky's uprising against Poland (1648). The Treaty of Pereyaslav (1654) brought Russian protection — and eventual domination. The Hetmanate represented the first major expression of Ukrainian political autonomy. Abolished by Catherine the Great."
galicia_volhynia,Principality of Galicia-Volhynia,,east_slavic,old_east_slavic,eastern_orthodox,principality,kievan_rus,1199,1349,,"Major western Rus' principality. Daniel of Galicia received a royal crown from the Pope (1253). A culturally sophisticated state that maintained contacts with both Latin Christendom and the Mongol Golden Horde. Partitioned between Poland and Lithuania after the last Rurikid ruler died."
kazan_khanate,Kazan Khanate,,tatar,chagatai_turkic,sunni_islam,khanate,pontic_steppe,1438,1552,,"Tatar successor state of the Golden Horde on the middle Volga. A wealthy trading state controlling the Volga-Kama confluence. Ivan the Terrible's conquest of Kazan (1552) was a pivotal moment in Russian expansion eastward. The siege is commemorated by St. Basil's Cathedral in Moscow."
kara_khanid_khanate,Kara-Khanid Khanate,,turkic_cluster,chagatai_turkic,sunni_islam,khanate,transoxiana|central_asian_steppe,840,1212,,"First major Turkic dynasty to convert to Islam (c.960). Conquered the Samanid Empire. Kashgari's Divan-i Lugat-it-Turk (1072–1074) — the first comprehensive dictionary of Turkic languages — was written under Kara-Khanid patronage. Yusuf Balasaguni's Kutadgu Bilig is another masterwork."
khanate_of_bukhara,Khanate of Bukhara,,turkic_cluster,chagatai_turkic,sunni_islam,khanate,transoxiana,1500,1785,,"Uzbek Shaybanid state centred on Bukhara. Muhammad Shaybani defeated the Timurids and established Uzbek rule over Transoxiana. Bukhara remained a major centre of Islamic learning. The later Janid dynasty was replaced by the Manghit Emirs (Emirate of Bukhara, 1785–1920)."
khanate_of_khiva,Khanate of Khiva,,turkic_cluster,chagatai_turkic,sunni_islam,khanate,transoxiana,1511,1920,,"Uzbek khanate in Khwarezm (modern western Uzbekistan/Turkmenistan). Controlled the lower Amu Darya. The slave trade was a major economic activity. Russia's General Kaufman conquered Khiva in 1873, making it a protectorate. Abolished by the Red Army (1920)."
khanate_of_kokand,Khanate of Kokand,,turkic_cluster,chagatai_turkic,sunni_islam,khanate,transoxiana,1709,1876,,"Uzbek khanate in the Fergana Valley. Expanded into Tashkent and parts of southern Kazakhstan and Xinjiang. The most commercially active of the three Central Asian khanates. Conquered by the Russian Empire under General Skobelev (1876)."
qara_khitai,Qara Khitai (Western Liao),,khitan,classical_chinese,buddhism,imperial_monarchy,central_asian_steppe|transoxiana,1124,1218,,"Empire founded by Khitan refugees from the Jurchen conquest of the Liao dynasty. Yelu Dashi defeated the Seljuk Sultan Sanjar at the Battle of Qatwan (1141) — reverberating through Christendom as the legend of Prester John. Conquered by the Mongols (Kuchlug and then Genghis Khan)."
dzungar_khanate,Dzungar Khanate,,mongol,oirat,buddhism,tribal_confederation,central_asian_steppe,1634,1755,,"Last great nomadic empire of Central Asia. The Oirat Mongol Dzungars controlled a vast territory from Kazakhstan to Tibet. Their wars with the Qing dynasty spanned a century. The Qing genocide of the Dzungars (1755–1758) killed an estimated 80% of the Dzungar population — one of the 18th century's greatest atrocities."
moghulistan,Moghulistan Khanate,,mongol,chagatai_turkic,sunni_islam,khanate,central_asian_steppe,1347,1462,,"Eastern successor of the Chagatai Khanate. The Moghul khans (Chagataid Mongols who had Islamised and Turkicised) controlled Xinjiang and parts of Central Asia. Tughlugh Timur was the first to convert to Islam. Fragmented into smaller khanates."
yarkand_khanate,Yarkand Khanate,,turkic_cluster,chagatai_turkic,sunni_islam,khanate,central_asian_steppe,1514,1705,,"Chagataid khanate in the Tarim Basin (southern Xinjiang). Said Khan founded the khanate after defeating the Moghulistan remnants. The Naqshbandi Sufi order gained enormous influence. Conquered by the Dzungar Khanate."
hotak_dynasty,Hotak Dynasty,,pashtun,pashto,sunni_islam,tribal_monarchy,khorasan|iran_plateau,1709,1738,,"Ghilzai Pashtun dynasty that overthrew Safavid rule. Mirwais Hotak revolted in Kandahar (1709). His son Mahmud conquered Isfahan (1722) and ended the Safavid dynasty — one of the most dramatic reversals in Persian history. Defeated by Nadir Shah (Afsharid) by 1738."
elam,Kingdom of Elam,,persian,elamite,ancient_near_eastern_religion,monarchy,iran_plateau,-2700,-539,,"One of the oldest civilisations in Iran, centred on Susa. Rivalled Mesopotamian powers for millennia. The ziggurat of Chogha Zanbil (c.1250 BCE) is a UNESCO World Heritage Site. Elamite sacked Babylon and captured the Code of Hammurabi. Absorbed into the Achaemenid Empire."
zand_dynasty,Zand Dynasty,,persian,new_persian_farsi,shia,monarchy,iran_plateau,1751,1794,,"Short-lived Persian dynasty. Karim Khan Zand ruled as 'Advocate of the People' (Vakil) rather than shah — a unique humility. Made Shiraz a cultural capital. The Vakil Bazaar and citadel remain landmarks. Overthrown by the Qajar Agha Muhammad Khan in a brutal campaign."
kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),,turkic_cluster,azerbaijani,shia,tribal_confederation,iran_plateau|mesopotamia,1374,1468,,"Turkmen tribal confederation in eastern Anatolia, Azerbaijan, and Iraq. Jahan Shah briefly controlled a vast territory from Baghdad to Kerman. Patrons of Turkmen and Persian art. Destroyed by their rivals the Aq Qoyunlu at the Battle of Chapakchur (1467)."
aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),,turkic_cluster,azerbaijani,sunni_islam,tribal_confederation,iran_plateau|mesopotamia|anatolia,1378,1508,,"Turkmen tribal confederation that dominated Iran and Iraq. Uzun Hasan allied with Venice against the Ottomans. Defeated the Kara Koyunlu and Timurids. Their collapse enabled the Safavid rise — Shah Ismail I defeated the last Aq Qoyunlu ruler at the Battle of Sharur (1501)."
khoshut_khanate,Khoshut Khanate,,mongol,oirat,buddhism,tribal_confederation,central_asian_steppe,1642,1717,,"Oirat Mongol khanate in Tibet. Gushi Khan installed the 5th Dalai Lama as ruler of Tibet (1642), creating the Ganden Phodrang government. The Khoshuts served as military protectors of the Dalai Lama's regime until overthrown by Dzungar invaders (1717)."
tahirid_dynasty,Tahirid dynasty,,persian,arabic,sunni,emirate,khorasan|iran_plateau,821,873,,
kidarites,Kidarites / Alchon Huns,,steppe_nomadic,,buddhism,khaganate,khorasan|transoxiana|indus_valley,350,475,,
hephthalites,Hephthalites,,steppe_nomadic,,,khaganate,khorasan|transoxiana|central_asian_steppe,440,560,,
republic_of_venice,Venice,,italian,italian,roman_catholicism,republic,italy|balkans,697,1797,,
austria_hungary,Austria-Hungary / Italian occupation zones,,german,german,roman_catholicism,constitutional_monarchy,hungary|bohemia|balkans|italy,1867,1918,,
rouran_khaganate,Rouran Khaganate,,mongol,,tengrism,khaganate,mongolian_plateau|central_asian_steppe,330,555,,
xianbei,Xianbei,,steppe_nomadic,,tengrism,tribal_confederation,mongolian_plateau|manchuria|central_asian_steppe,93,234,,
northern_wei,Northern Wei tributary,,steppe_nomadic,old_chinese,buddhism,chinese_imperial,yellow_river|mongolian_plateau|manchuria,386,535,,
macedonian_kingdom,Macedonian Kingdom,,ancient_greek,ancient_greek,greek_paganism,monarchy,balkans,-808,-168,,
sfr_yugoslavia,SFR Yugoslavia,,slavic,serbo_croatian,,communist_state,balkans,1945,1992,,
gepid_kingdom,Gepid Kingdom,,germanic,,arianism,monarchy,hungary|balkans,454,567,,
turgesh_khaganate,Turgesh Khaganate,,turkic,old_turkic,tengrism,khaganate,central_asian_steppe|transoxiana,699,766,,
turkestan_assr,Turkestan ASSR,,turkic,,,communist_state,central_asian_steppe|transoxiana,1918,1924,,
yuezhi,Yuezhi,,steppe_nomadic,,,tribal_confederation,central_asian_steppe|transoxiana,-300,-130,,
northern_yuan,Northern Yuan,,mongol,mongolian,vajrayana_buddhism,khaganate,mongolian_plateau,1368,1635,,
illyrian_kingdom,Illyrian Kingdom,,ancient_european,,,monarchy,balkans,-400,-168,,
lysimachus,Lysimachus,,ancient_greek,ancient_greek,greek_paganism,monarchy,balkans|anatolia,-306,-281,,
hungary,Hungary,,magyar,hungarian,roman_catholicism,monarchy,hungary|balkans,1000,1946,,
chobanid_dynasty,Chobanid dynasty,,mongol,persian,sunni,khanate,iran_plateau|caucasus,1335,1357,,
transcaucasian_democratic_federative_republic,Transcaucasian Democratic Federative Republic,,,,,democratic_republic,caucasus,1918,1918,,
banu_ghaniya,Banu Ghaniya,,berber,arabic,sunni,emirate,north_africa,1148,1237,,
kidarites_alchon_huns,Kidarites / Alchon Huns,,steppe_nomadic,,,khaganate,khorasan|transoxiana,350,530,,
first_turkic_khaganate,First Türkic Empire,,turkic,old_turkic,tengrism,khaganate,mongolian_plateau|central_asian_steppe|khorasan,552,603,,
nezak_huns,Nezak Huns,,steppe_nomadic,,,khanate,khorasan|indus_valley,475,560,,
turk_shahis,Türk Shahis,,turkic,,buddhism,monarchy,khorasan|indus_valley,665,879,,
zunbil_dynasty,Zunbil dynasty,,steppe_nomadic,,,monarchy,khorasan,680,870,,
hindu_shahis,Hindu Shahis,,indo_aryan,,hinduism,monarchy,khorasan|punjab,850,1026,,
dahae,Dahae,,steppe_nomadic,,,tribal_confederation,central_asian_steppe|khorasan,-700,-200,,
saka,Saka / Massagetae,,scythian,,scythian_religion,tribal_confederation,central_asian_steppe|khorasan,-900,-200,,
kangju,Kangju,,steppe_nomadic,,,monarchy,transoxiana|central_asian_steppe,-200,400,,
wusun,Wusun,,steppe_nomadic,,tengrism,tribal_confederation,central_asian_steppe,-200,400,,
