panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,suggested_id
low_countries,walloon,13,0,,Nazi Germany — occupied Luxembourg,1940–1944,1,nazi_germany,linked,nazi_germany
low_countries,walloon,13,1,,Grand Duchess Charlotte in exile,,1,,event,grand_duchess_charlotte_in_exile
low_countries,north,14,0,Contemporary,Kingdom of the Netherlands,1945–,1,,polity,kingdom_of_the_netherlands
low_countries,north,14,1,Contemporary,Benelux economic union,1948,1,,polity,benelux_economic_union
low_countries,north,14,2,Contemporary,Founding member of ECSC · EEC · EU,1952–,1,,event,founding_member_of_ecsc_eec_eu
low_countries,flemish,14,0,Contemporary,Kingdom of Belgium,1945–,1,,polity,kingdom_of_belgium
low_countries,flemish,14,1,Contemporary,Federalization (Flemish · Walloon · Brussels regions),1970–1993,1,,unclassified,federalization_flemish_walloon_brussels_regions
low_countries,walloon,14,0,Contemporary,Grand Duchy of Luxembourg,1945–,1,,polity,grand_duchy_of_luxembourg
low_countries,walloon,14,1,Contemporary,Benelux · ECSC · EEC founding member,,1,,event,benelux_ecsc_eec_founding_member
north_macedonia,west,0,0,Ancient,Paeonians (indigenous),c.700–358 BCE,1,,people,paeonians_indigenous
north_macedonia,west,0,1,Ancient,Ancient Greek influence (south),,1,,unclassified,ancient_greek_influence_south
north_macedonia,center,0,0,Ancient,Kingdom of Paeonia,c.600 BCE–,1,,polity,kingdom_of_paeonia
north_macedonia,center,0,1,Ancient,Persian satrapy (briefly),c.513–479 BCE,1,,unclassified,persian_satrapy_briefly
north_macedonia,east,0,0,Ancient,Kingdom of Paeonia,,1,,polity,kingdom_of_paeonia
north_macedonia,east,0,1,Ancient,Thracian borderlands,,1,,people,thracian_borderlands
north_macedonia,west,1,0,,Macedonian Kingdom — Philip II conquered Paeonia,358 BCE,3,,polity,macedonian_kingdom
north_macedonia,west,1,1,,Roman Macedonia province,148 BCE–,3,,polity,roman_macedonia_province
north_macedonia,west,1,2,,Hunnic raids · Germanic migrations,4th–6th c. CE,3,,event,hunnic_raids_germanic_migrations
north_macedonia,west,2,0,Medieval,Byzantine Empire,,3,byzantine_empire,linked,byzantine_empire
north_macedonia,west,2,1,Medieval,South Slavic migration southward,6th–7th c.,3,,event,south_slavic_migration_southward
north_macedonia,west,3,0,,Byzantine Empire (Ohrid — major cultural centre),,1,byzantine_empire,linked,byzantine_empire_ohrid
north_macedonia,center,3,0,,First Bulgarian Empire,864–1018,2,first_bulgarian_empire,linked,first_bulgarian_empire
north_macedonia,west,4,0,,Byzantine reconquest (1018) — Ohrid Archbishopric,,3,,polity,byzantine_reconquest_1018
north_macedonia,west,4,1,,Second Bulgarian Empire,1185–,3,second_bulgarian_empire,linked,second_bulgarian_empire
north_macedonia,west,4,2,,Serbian Empire — Stefan Dušan,1331–1371,3,serbian_empire,linked,serbian_empire
north_macedonia,west,5,0,,Medieval Serbian Principality (fragmented),after 1371,2,,polity,medieval_serbian_principality_fragmented
north_macedonia,east,5,0,,Ottoman — early conquest,from 1385,1,,event,ottoman
north_macedonia,west,6,0,Ottoman,"Ottoman Empire — Monastir, Kosovo & Salonika vilayets",,3,ottoman_empire,linked,ottoman_empire
north_macedonia,west,7,0,Modern,Kruševo Republic (Ilinden Uprising),August 1903 — 10 days,1,,polity,kruevo_republic_ilinden_uprising
north_macedonia,west,7,1,Modern,Ottoman Empire (suppressed uprising),,1,ottoman_empire,linked,ottoman_empire_suppressed_uprising
north_macedonia,center,7,0,Modern,Ottoman Empire,,2,ottoman_empire,linked,ottoman_empire
north_macedonia,center,7,1,Modern,Serbia — after First Balkan War,1912,2,,event,serbia
north_macedonia,west,8,0,,"Kingdom of Serbs, Croats & Slovenes → Yugoslavia",1918–1941,3,,polity,kingdom_of_serbs_croats_slovenes_yugoslavia
north_macedonia,west,8,1,,Vardar Banovina,,3,,polity,vardar_banovina
north_macedonia,west,9,0,,Italian Albania (occupied western districts),1941–1943,1,,unclassified,italian_albania_occupied_western_districts
north_macedonia,west,9,1,,Albanian Kingdom,1943–1944,1,,polity,albanian_kingdom
north_macedonia,center,9,0,,Bulgarian Kingdom — occupation,1941–1944,2,,polity,bulgarian_kingdom
north_macedonia,center,9,1,,Independent State of Macedonia,briefly Sept–Nov 1944,2,,polity,independent_state_of_macedonia
north_macedonia,west,10,0,,Yugoslav Partisans → SFR Yugoslavia,from 1944,3,,event,yugoslav_partisans_sfr_yugoslavia
north_macedonia,west,10,1,,Socialist Republic of Macedonia,,3,,polity,socialist_republic_of_macedonia
north_macedonia,west,10,2,,Republic of Macedonia,1991–2019,3,,polity,republic_of_macedonia
north_macedonia,west,10,3,,North Macedonia,2019–present,3,,unclassified,north_macedonia
poland,greater,0,0,Prehistoric,Early human presence (Homo erectus · Neanderthals · Homo sapiens),"c.500,000–40,000 BCE",3,,people,early_human_presence_homo_erectus_neanderthals_homo_sapiens
poland,greater,0,1,Prehistoric,Early European farmers · Danubian culture,c.5500 BCE–,3,,culture,early_european_farmers_danubian_culture
poland,greater,0,2,Prehistoric,Linear Pottery culture (Linearbandkeramik),c.5500–4500 BCE,3,,culture,linear_pottery_culture_linearbandkeramik
poland,greater,0,3,Prehistoric,Corded Ware culture · Globular Amphora culture,c.3200–2300 BCE,3,,culture,corded_ware_culture_globular_amphora_culture
poland,greater,0,4,Prehistoric,Funnel Beaker · Bell Beaker cultures,,3,,culture,funnel_beaker_bell_beaker_cultures
poland,greater,0,5,Prehistoric,Únětice culture → Urnfield culture,c.2300–750 BCE,3,,culture,ntice_culture_urnfield_culture
poland,greater,0,6,Prehistoric,Lusatian culture,c.1300–500 BCE,3,,culture,lusatian_culture
poland,greater,0,7,Prehistoric,Hallstatt culture · Pomeranian culture,c.700–300 BCE,3,,culture,hallstatt_culture_pomeranian_culture
poland,greater,1,0,Ancient,Celtic migrations (La Tène — Silesia · Lesser Poland),c.400–100 BCE,3,,culture,celtic_migrations_la_tne
poland,greater,1,1,Ancient,Germanic tribes (Lugii · Vandals · Goths · Burgundians),c.200 BCE–5th c.,3,,people,germanic_tribes_lugii_vandals_goths_burgundians
poland,greater,1,2,Ancient,Przeworsk culture (associated with Vandals/Lugii),c.200 BCE–500 CE,3,,culture,przeworsk_culture_associated_with_vandalslugii
poland,greater,1,3,Ancient,Wielbark culture (associated with Goths),c.1st–4th c. CE,3,,culture,wielbark_culture_associated_with_goths
poland,greater,1,4,Ancient,Hunnic incursions,c.375–453,3,,people,hunnic_incursions
poland,greater,1,5,Ancient,West Slavic settlement (Polanie · Vistulans · Slenzans · Pomeranians),c.500–700,3,,people,west_slavic_settlement_polanie_vistulans_slenzans_pomeranians
poland,greater,2,0,Early Medieval,Polanie (tribe around Gniezno · Poznań),c.700–960,1,,people,polanie_tribe_around_gniezno_pozna
poland,greater,2,1,Early Medieval,Pomeranian tribes (Baltic coast),,1,,people,pomeranian_tribes_baltic_coast
poland,lesser,2,0,Early Medieval,Vistulans (around Kraków),c.700–,1,,unclassified,vistulans_around_krakw
poland,lesser,2,1,Early Medieval,Great Moravia (brief overlordship of Vistulans),c.875–906,1,,unclassified,great_moravia_brief_overlordship_of_vistulans
poland,lesser,2,2,Early Medieval,Masovian tribes,,1,,people,masovian_tribes
poland,silesia,2,0,Early Medieval,Slenzans (Silesian tribes),c.700–,1,,people,slenzans_silesian_tribes
poland,silesia,2,1,Early Medieval,Bohemian influence in Silesia,,1,,unclassified,bohemian_influence_in_silesia
poland,greater,3,0,Piast Poland,Polish realm (Civitas Schinesghe) — Mieszko I,c.960–992; Christianization 966,3,,polity,polish_realm_civitas_schinesghe
poland,greater,3,1,Piast Poland,Kingdom of Poland — Bolesław I the Brave,1025–,3,kingdom_of_poland,linked,kingdom_of_poland
poland,greater,3,2,Piast Poland,Piast dynasty,c.960–1370,3,,regime,piast_dynasty
poland,greater,4,0,,Duchy of Greater Poland,1138–1314,1,,polity,duchy_of_greater_poland
poland,greater,4,1,,Duchy of Pomerania (gradually lost to HRE/Brandenburg),1121–,1,,polity,duchy_of_pomerania_gradually_lost_to_hrebrandenburg
poland,lesser,4,0,,Duchy of Sandomierz,1138–1305,1,,polity,duchy_of_sandomierz
poland,lesser,4,1,,Duchy of Masovia,1138–1526,1,,polity,duchy_of_masovia
poland,silesia,4,0,,Duchy of Silesia,1138–,1,,polity,duchy_of_silesia
poland,silesia,4,1,,Fragmentation into many Silesian duchies,13th c.,1,,event,fragmentation_into_many_silesian_duchies
poland,silesia,4,2,,Silesian duchies become Bohemian vassals,1327–1335,1,,unclassified,silesian_duchies_become_bohemian_vassals
poland,greater,5,0,,Kingdom of Poland reunified — Władysław I the Elbow-High,1320–,2,kingdom_of_poland,linked,kingdom_of_poland_reunified
poland,greater,5,1,,Casimir III the Great (last Piast king),1333–1370,2,,unclassified,casimir_iii_the_great_last_piast_king
poland,greater,5,2,,Teutonic Order in Pomerelia / Prussia (hostile neighbor),1226–1525,2,teutonic_order,linked,teutonic_order_in_pomerelia_prussia_hostile_neighbor
poland,silesia,5,0,,Silesia under Bohemian Crown,1335–,1,,unclassified,silesia_under_bohemian_crown
poland,silesia,5,1,,Lost to Poland for centuries,,1,,unclassified,lost_to_poland_for_centuries
poland,greater,6,0,Jagiellonian Era,Kingdom of Poland — Jagiellonian dynasty,1386–1572,2,kingdom_of_poland,linked,kingdom_of_poland
poland,greater,6,1,Jagiellonian Era,Poland-Lithuania personal union (Jogaila/Władysław II),1385–1386; Union of Krewo,2,,polity,poland_lithuania_personal_union_jogailawadysaw_ii
poland,greater,6,2,Jagiellonian Era,Thirteen Years' War — Royal Prussia recovered,1454–1466; Teutonic Order crushed at Grunwald 1410,2,,event,thirteen_years_war
poland,greater,6,3,Jagiellonian Era,Poland-Lithuania = largest state in Europe,15th–16th c.,2,,polity,poland_lithuania_largest_state_in_europe
poland,silesia,6,0,Jagiellonian Era,Silesia remains under Bohemian (Habsburg) Crown,,1,,regime,silesia_remains_under_bohemian_habsburg_crown
poland,silesia,6,1,Jagiellonian Era,German-speaking urbanization deepens,,1,,unclassified,german_speaking_urbanization_deepens
poland,greater,7,0,Commonwealth,Polish-Lithuanian Commonwealth (Rzeczpospolita — 'First Republic'),1569–1795,3,polish_lithuanian_commonwealth,linked,polish_lithuanian_commonwealth_rzeczpospolita
poland,greater,7,1,Commonwealth,Elected monarchy (szlachta democracy — Golden Liberty),Union of Lublin 1569,3,,unclassified,elected_monarchy_szlachta_democracy
poland,greater,7,2,Commonwealth,Height under Sigismund III · John III Sobieski,relief of Vienna 1683,3,,unclassified,height_under_sigismund_iii_john_iii_sobieski
poland,greater,7,3,Commonwealth,Decline — Liberum veto · Saxon dynasty · Russian interference,18th c.; Constitution of 3 May 1791,3,,regime,decline
poland,greater,7,4,Commonwealth,Partitions: First (1772) · Second (1793) · Third (1795),,3,,unclassified,partitions_first_1772_second_1793_third_1795
poland,greater,8,0,Partition Era,Prussian Partition (Greater Poland · Pomerania),1772/1793–,1,kingdom_of_prussia,linked,prussian_partition_greater_poland_pomerania
poland,greater,8,1,Partition Era,Grand Duchy of Posen (Poznań),1815–1848,1,,polity,grand_duchy_of_posen_pozna
poland,greater,8,2,Partition Era,Province of Posen · West Prussia (Germanization — Kulturkampf),1848–1918,1,,unclassified,province_of_posen_west_prussia_germanization
poland,lesser,8,0,Partition Era,Austrian Partition (Lesser Poland · Galicia),1772/1795–,1,,event,austrian_partition_lesser_poland_galicia
poland,lesser,8,1,Partition Era,Duchy of Warsaw (Napoleonic client state),1807–1815,1,,regime,duchy_of_warsaw_napoleonic_client_state
poland,lesser,8,2,Partition Era,Congress Kingdom of Poland (Russian puppet),1815–1831,1,kingdom_of_poland,linked,congress_kingdom_of_poland_russian_puppet
poland,lesser,8,3,Partition Era,Privislinsky Krai (direct Russian rule),"1867–1915; November Uprising 1830, January Uprising 1863",1,,polity,privislinsky_krai_direct_russian_rule
poland,silesia,8,0,Partition Era,Prussian Partition (Silesia remains Prussian/Habsburg),,1,,regime,prussian_partition_silesia_remains_prussianhabsburg
poland,silesia,8,1,Partition Era,Free City of Kraków,1815–1846,1,,polity,free_city_of_krakw
poland,silesia,8,2,Partition Era,Austrian Galicia-Lodomeria (relative autonomy),1867–1918,1,,event,austrian_galicia_lodomeria_relative_autonomy
poland,silesia,8,3,Partition Era,Grand Duchy of Kraków (Austrian),1846–1918,1,,polity,grand_duchy_of_krakw_austrian
poland,greater,9,0,,Regency Kingdom of Poland (German puppet — WWI),1916–1918,3,kingdom_of_poland,linked,regency_kingdom_of_poland_german_puppet
poland,greater,9,1,,Polish independence restored,11 November 1918,3,,event,polish_independence_restored
poland,greater,10,0,Second Republic,Second Polish Republic (Józef Piłsudski),1918–1939,3,kingdom_of_poland,linked,second_polish_republic_jzef_pisudski
poland,greater,10,1,Second Republic,Polish-Soviet War,1919–1921; 'Miracle on the Vistula' 1920,3,,event,polish_soviet_war
poland,greater,10,2,Second Republic,Sanacja regime (Piłsudski's May Coup),1926–1939,3,,regime,sanacja_regime_pisudski_s_may_coup
poland,greater,12,0,,Polish government-in-exile (London),1939–1990,3,,event,polish_government_in_exile_london
poland,greater,12,1,,Polish Underground State (Armia Krajowa — Home Army),1939–1945,3,,polity,polish_underground_state_armia_krajowa
poland,greater,12,2,,Holocaust — ~3 million Polish Jews murdered; ~6 million Polish citizens killed total,"1939–1945; Warsaw Ghetto Uprising 1943, Warsaw Uprising 1944",3,,event,holocaust
poland,greater,13,0,Communist Era,Borders shifted west (Oder-Neisse line — gains Silesia · Pomerania · East Prussia; loses Kresy to USSR),1945,3,,polity,borders_shifted_west_oder_neisse_line
poland,greater,13,1,Communist Era,Polish People's Republic (Soviet satellite state),1947–1989,3,,people,polish_people_s_republic_soviet_satellite_state
poland,greater,13,2,Communist Era,Solidarity (Solidarność) — Lech Wałęsa (Gdańsk Shipyard),"1980; Poznań protests 1956, March 1968, December strikes 1970",3,,unclassified,solidarity_solidarno
poland,greater,13,3,Communist Era,Martial law (Jaruzelski),1981–1983,3,,unclassified,martial_law_jaruzelski
poland,greater,13,4,Communist Era,Round Table Agreement → end of communist rule,1989,3,,event,round_table_agreement_end_of_communist_rule
poland,greater,14,0,Contemporary,Third Polish Republic,1989–,3,,polity,third_polish_republic
poland,greater,14,1,Contemporary,NATO member (1999) · EU member (2004),,3,,event,nato_member_1999_eu_member_2004
romania,trans,0,0,Ancient,Dacian Kingdom — Sarmizegetusa Regia (capital),c.82 BCE–106 CE,1,dacian_kingdom,linked,dacian_kingdom
romania,wal,0,0,Ancient,Dacia — Getae / Dacian tribes,,1,,people,dacia
romania,mold,0,0,Ancient,Free Dacians — Carpi (east of Roman reach),,1,,polity,free_dacians
romania,trans,1,0,,Roman Dacia province,106–271 CE — Trajan's conquest,1,,polity,roman_dacia_province
romania,trans,1,1,,Roman withdrawal · Goths settle,271 CE,1,,polity,roman_withdrawal_goths_settle
romania,wal,1,0,,Roman Empire (partly) · Goths · Sarmatians · Alans,,1,,polity,roman_empire_partly_goths_sarmatians_alans
romania,mold,1,0,,Free Dacians / Carpi · Goths · Alans,,1,,people,free_dacians_carpi_goths_alans
romania,trans,2,0,,Gepid Kingdom,454–567 CE,1,,polity,gepid_kingdom
romania,trans,2,1,,Avar Khaganate,567–796 CE,1,avar_khaganate,linked,avar_khaganate
romania,trans,2,2,,Slavic migration,,1,,event,slavic_migration
romania,wal,2,0,,Hunnic Empire → Goths/Sarmatians,,1,hunnic_empire,linked,hunnic_empire_gothssarmatians
romania,wal,2,1,,Slavic migration,6th–7th c.,1,,event,slavic_migration
romania,mold,2,0,,Hunnic Empire · Alans · Free Dacians remnants,,1,hunnic_empire,linked,hunnic_empire_alans_free_dacians_remnants
romania,mold,2,1,,Slavic migration,,1,,event,slavic_migration
romania,trans,3,0,Medieval,Avar Khaganate (declining) · Vlachs,,1,avar_khaganate,linked,avar_khaganate_declining_vlachs
romania,trans,3,1,Medieval,Hungarian conquest of Transylvania,c.895–1000 CE,1,,event,hungarian_conquest_of_transylvania
romania,wal,3,0,Medieval,First Bulgarian Empire (partly),,1,first_bulgarian_empire,linked,first_bulgarian_empire_partly
romania,wal,3,1,Medieval,Vlachs (Romanized populations),,1,,unclassified,vlachs_romanized_populations
romania,mold,3,0,Medieval,First Bulgarian Empire,,1,first_bulgarian_empire,linked,first_bulgarian_empire
romania,mold,3,1,Medieval,Pechenegs (from c.895 CE),,1,,unclassified,pechenegs_from_c895_ce
romania,trans,4,0,,Kingdom of Hungary — Transylvania (with Saxon colonists),11th–13th c.,1,kingdom_of_hungary,linked,kingdom_of_hungary
romania,wal,4,0,,Pechenegs → Cumans,from c.1040,1,,event,pechenegs_cumans
romania,wal,4,1,,Second Bulgarian Empire border,,1,second_bulgarian_empire,linked,second_bulgarian_empire_border
romania,mold,4,0,,Pechenegs → Cumans (dominant),from c.1040,1,,event,pechenegs_cumans_dominant
romania,trans,5,0,,Kingdom of Hungary,Mongol invasion 1241–42,1,kingdom_of_hungary,linked,kingdom_of_hungary
romania,wal,5,0,,Golden Horde (post-Mongol invasion),,1,golden_horde,linked,golden_horde_post_mongol_invasion
romania,wal,5,1,,Principality of Wallachia,"founded c.1290–1330, Basarab I",1,principality_of_wallachia,linked,principality_of_wallachia
romania,mold,5,0,,Golden Horde (post-Mongol invasion),,1,golden_horde,linked,golden_horde_post_mongol_invasion
romania,mold,5,1,,Principality of Moldavia,"founded c.1359, Bogdan I",1,principality_of_moldavia,linked,principality_of_moldavia
romania,trans,6,0,,Kingdom of Hungary → Eastern Kingdom of Hungary,after Mohács 1526,1,kingdom_of_hungary,linked,kingdom_of_hungary_eastern_kingdom_of_hungary
romania,trans,6,1,,Principality of Transylvania,1570–,1,,polity,principality_of_transylvania
romania,wal,6,0,,Principality of Wallachia,,1,principality_of_wallachia,linked,principality_of_wallachia
romania,wal,6,1,,Ottoman vassal,c.1417 (fully 1460s),1,,regime,ottoman_vassal
romania,mold,6,0,,Principality of Moldavia — Stephen the Great,r.1457–1504,1,principality_of_moldavia,linked,principality_of_moldavia
romania,mold,6,1,,Ottoman vassal,1538,1,,regime,ottoman_vassal
romania,trans,7,0,,Habsburg Grand Principality of Transylvania,from 1688,1,,regime,habsburg_grand_principality_of_transylvania
romania,wal,7,0,,Ottoman Wallachia — Phanariot governors,from 1716,1,,regime,ottoman_wallachia
romania,mold,7,0,,Ottoman Moldavia — Phanariot governors,from 1711,1,,regime,ottoman_moldavia
romania,mold,7,1,,Habsburg — Duchy of Bukovina,1775 (NW Moldavia),1,,regime,habsburg
romania,mold,7,2,,Russian Empire annexes Bessarabia,1812,1,russian_empire,linked,russian_empire_annexes_bessarabia
romania,trans,8,0,Modern,Austrian Empire → Austria-Hungary,in Hungarian half from 1867,1,,polity,austrian_empire_austria_hungary
romania,wal,8,0,Modern,United Principalities of Moldavia & Wallachia,1859 — Alexandru Ioan Cuza,1,,unclassified,united_principalities_of_moldavia_wallachia
romania,wal,8,1,Modern,Kingdom of Romania,1881–,1,kingdom_of_romania,linked,kingdom_of_romania
romania,mold,8,0,Modern,United Principalities → Kingdom of Romania (Romanian Moldavia),,1,kingdom_of_romania,linked,united_principalities_kingdom_of_romania_romanian_moldavia
romania,mold,8,1,Modern,Russian Empire — Bessarabia (east of Prut),1812–1918,1,russian_empire,linked,russian_empire
romania,trans,9,0,,Austria-Hungary → Romania,Treaty of Trianon 1920,1,,event,austria_hungary_romania
romania,wal,9,0,,Kingdom of Romania (fully independent 1877),,1,kingdom_of_romania,linked,kingdom_of_romania_fully_independent_1877
romania,wal,9,1,,Greater Romania (post-WWI),from 1918–1920,1,,unclassified,greater_romania_post_wwi
romania,mold,9,0,,Kingdom of Romania — Bessarabia rejoins,1918,1,kingdom_of_romania,linked,kingdom_of_romania
romania,mold,9,1,,Soviet Moldavian ASSR (east bank of Dniester),1924–1940,1,,polity,soviet_moldavian_assr_east_bank_of_dniester
romania,trans,10,0,,Romania (Greater Romania),,1,,unclassified,romania_greater_romania
romania,trans,10,1,,N. Transylvania → Hungary (Second Vienna Award),1940–1944,1,,event,n_transylvania_hungary_second_vienna_award
romania,trans,10,2,,S. Transylvania remains Romania,,1,,unclassified,s_transylvania_remains_romania
romania,wal,10,0,,Kingdom of Romania,,1,kingdom_of_romania,linked,kingdom_of_romania
romania,wal,10,1,,National Legionary State (Iron Guard),Sept 1940–Jan 1941,1,,polity,national_legionary_state_iron_guard
romania,wal,10,2,,"Romania (Antonescu, Axis-allied)",1941–1944,1,,unclassified,romania_antonescu_axis_allied
romania,mold,10,0,,Soviet Moldavian SSR,1940–1941,1,,polity,soviet_moldavian_ssr
romania,mold,10,1,,Romania reoccupies Bessarabia,1941–1944,1,,unclassified,romania_reoccupies_bessarabia
romania,mold,10,2,,Soviet Moldavian SSR (restored),1944–1991,1,,polity,soviet_moldavian_ssr_restored
romania,trans,11,0,,Romanian People's Republic → Socialist Republic of Romania,1947–1989,2,,people,romanian_people_s_republic_socialist_republic_of_romania
romania,trans,11,1,,Nicolae Ceaușescu regime,1965–1989,2,,regime,nicolae_ceauescu_regime
romania,mold,11,0,,Soviet Union — Moldavian SSR,1944–1991,1,soviet_union,linked,soviet_union
romania,trans,12,0,Contemporary,Romania — democracy,from 1989,2,,unclassified,romania
romania,mold,12,0,Contemporary,Republic of Moldova (independent 1991),Transnistrian War 1992 — frozen conflict,1,,polity,republic_of_moldova_independent_1991
romania,trans,13,0,,Romania — NATO (2004) · EU member (2007),,2,,event,romania
russia,nw,0,0,Ancient,Finno-Ugric peoples (Chud · Veps · Merya),,2,,people,finno_ugric_peoples_chud_veps_merya
russia,south,0,0,Ancient,Scythian / Sarmatian steppe fringe,,1,,people,scythian_sarmatian_steppe_fringe
russia,south,0,1,Ancient,Finno-Ugric (Mordvins · Mari) · Turkic Bulgars,,1,,people,finno_ugric_mordvins_mari_turkic_bulgars
russia,sib,0,0,Ancient,Indigenous Siberian peoples (Nenets · Khanty · Evenks · Yakuts · Chukchi),,1,,people,indigenous_siberian_peoples_nenets_khanty_evenks_yakuts_chukchi
russia,nw,1,0,,East Slavic migration northward,6th–9th c.,2,,event,east_slavic_migration_northward
russia,nw,1,1,,Varangian (Norse) trade routes,,2,,unclassified,varangian_norse_trade_routes
russia,south,1,0,,Khazar Khaganate (south steppe),,1,khazar_khaganate,linked,khazar_khaganate_south_steppe
russia,south,1,1,,Volga Bulgaria,c.700–1238 CE,1,,unclassified,volga_bulgaria
russia,sib,1,0,,Indigenous peoples · Göktürk Khaganate influence,,1,goktürk_khaganate,linked,indigenous_peoples_gktrk_khaganate_influence
russia,nw,2,0,Kievan Rus / Appanages,Novgorod Republic — Rurik dynasty,c.862 CE,1,novgorod_republic,linked,novgorod_republic
russia,cent,2,0,Kievan Rus / Appanages,Kievan Rus — Vladimir-Suzdal Principality,,1,kievan_rus_regime,linked,kievan_rus
russia,south,2,0,Kievan Rus / Appanages,Kievan Rus fringe · Khazar remnants,,1,kievan_rus_regime,linked,kievan_rus_fringe_khazar_remnants
russia,south,2,1,Kievan Rus / Appanages,Volga Bulgaria (Ural–Volga),,1,,unclassified,volga_bulgaria_ural_volga
russia,sib,2,0,Kievan Rus / Appanages,Indigenous peoples — no Rus penetration,,1,,people,indigenous_peoples
russia,nw,3,0,,Novgorod Republic (Lord Novgorod the Great),Mongol invasion spared Novgorod 1237–1240; Alexander Nevsky defeats Teutonic Knights 1242,1,novgorod_republic,linked,novgorod_republic_lord_novgorod_the_great
russia,cent,3,0,,Golden Horde suzerainty — 'Tatar Yoke',Vladimir-Suzdal sacked 1238,1,golden_horde,linked,golden_horde_suzerainty
russia,south,3,0,,Golden Horde — Sarai (capital on lower Volga),Volga Bulgaria destroyed 1237,1,golden_horde,linked,golden_horde
russia,sib,3,0,,Indigenous peoples,,1,,people,indigenous_peoples
russia,nw,4,0,Rise of Moscow,Novgorod Republic,annexed by Moscow 1478,1,novgorod_republic,linked,novgorod_republic
russia,cent,4,0,Rise of Moscow,Principality of Moscow (Muscovy),founded c.1263; end of Tatar Yoke 1480,1,,polity,principality_of_moscow_muscovy
russia,south,4,0,Rise of Moscow,Golden Horde → Kazan Khanate,1438,1,golden_horde,linked,golden_horde_kazan_khanate
russia,south,4,1,Rise of Moscow,Astrakhan Khanate · Nogai Horde,,1,,polity,astrakhan_khanate_nogai_horde
russia,sib,4,0,Rise of Moscow,Indigenous peoples,,1,,people,indigenous_peoples
russia,nw,5,0,,Tsardom of Russia — Ivan IV (the Terrible),1547; Livonian War 1558–1583,1,tsardom_russia,linked,tsardom_of_russia
russia,cent,5,0,,Tsardom of Russia,Time of Troubles 1598–1613; Romanov dynasty 1613,1,tsardom_russia,linked,tsardom_of_russia
russia,south,5,0,,Tsardom of Russia — Kazan conquered (1552) · Astrakhan (1556),,1,tsardom_russia,linked,tsardom_of_russia
russia,south,5,1,,Don Cossack Host (expansion),,1,,event,don_cossack_host_expansion
russia,sib,5,0,,Conquest of Siberia begins (Yermak),1581–1598; expansion to Pacific by 1639,1,,event,conquest_of_siberia_begins_yermak
russia,nw,6,0,Russian Empire,Russian Empire (proclaimed 1721),Peter I; St. Petersburg founded 1703,2,russian_empire,linked,russian_empire_proclaimed_1721
russia,south,6,0,Russian Empire,Russian Empire — Volga-Don region,Pugachev rebellion 1773–1775,1,russian_empire,linked,russian_empire
russia,sib,6,0,Russian Empire,Russian Empire — Siberian expansion continues,,1,russian_empire,linked,russian_empire
russia,sib,6,1,Russian Empire,Russian America (Alaska),1784–1867,1,,unclassified,russian_america_alaska
russia,nw,7,0,,Russian Empire — Napoleonic era,Moscow occupied 1812; Decembrist revolt 1825,2,russian_empire,linked,russian_empire
russia,south,7,0,,Russian Empire — Caucasus wars,,1,russian_empire,linked,russian_empire
russia,sib,7,0,,Russian Empire — East Siberia · Amur acquired from China,1858–1860; Alaska sold 1867,1,russian_empire,linked,russian_empire
russia,nw,8,0,,Russian Empire — emancipation of serfs (1861) · industrialisation,,2,russian_empire,linked,russian_empire
russia,south,8,0,,Russian Empire — Trans-Siberian Railway,begun 1891,1,russian_empire,linked,russian_empire
russia,sib,8,0,,Russian Empire — Trans-Siberian Railway · Russo-Japanese War,1904–1905,1,russian_empire,linked,russian_empire
russia,nw,9,0,Revolution / Civil War,Russian Soviet Federative Socialist Republic (RSFSR),Feb & Oct Revolutions 1917,2,,polity,russian_soviet_federative_socialist_republic_rsfsr
russia,nw,9,1,Revolution / Civil War,White Army (NW) · Allied intervention,1918–1920,2,,unclassified,white_army_nw_allied_intervention
russia,south,9,0,Revolution / Civil War,White Army — Volunteer Army (Denikin) · Cossack revolt,,1,,event,white_army
russia,south,9,1,Revolution / Civil War,Red Army reconquest,,1,,unclassified,red_army_reconquest
russia,sib,9,0,Revolution / Civil War,Czech Legion · White Army (Kolchak) · Red Army,,1,,unclassified,czech_legion_white_army_kolchak_red_army
russia,nw,10,0,Soviet,Soviet Union — Leningrad (formerly St. Petersburg),Siege 1941–1944,1,soviet_union,linked,soviet_union
russia,cent,10,0,Soviet,Soviet Union / Russian SFSR — Moscow capital,Collectivisation · Five-Year Plans · Great Terror (1930s),1,soviet_union,linked,soviet_union_russian_sfsr
russia,south,10,0,Soviet,Soviet Union — Volga-Ural industrial region,,1,soviet_union,linked,soviet_union
russia,sib,10,0,Soviet,Soviet Union — Gulag system · Siberian labour camps,,1,soviet_union,linked,soviet_union
russia,nw,11,0,,Soviet Union — WWII (Great Patriotic War),1941–1945,4,soviet_union,linked,soviet_union
russia,nw,12,0,,Soviet Union — Cold War · Space Race · Khrushchev Thaw,Brezhnev stagnation; Gorbachev Glasnost · Perestroika,4,soviet_union,linked,soviet_union
russia,nw,13,0,Contemporary,Russian Federation (1991),"Chechen Wars 1994–1996, 1999–2009",2,russian_federation,linked,russian_federation_1991
